model,preset,gender,image_index,image_name,ranker_recognizer,source_gallery_member_path,source_gallery_distance,source_match_top1,source_match_top5,top1_ranker_distance,top1_gallery_member_path
hyperswap_1a_256,preset_D,female,4,female4.png,adaface,ffhq/Part1/00077.png,1.0066450834274292,False,False,0.22151094675064087,ffhq/Part1/00128.png
hyperswap_1a_256,preset_D,female,5,female5.png,arcface,ffhq/Part1/00081.png,1.06438148021698,False,False,0.22386229038238525,ffhq/Part1/00128.png
hyperswap_1a_256,preset_D,female,5,female5.png,adaface,ffhq/Part1/00081.png,1.0091636180877686,False,False,0.24993634223937988,ffhq/Part1/00128.png
hyperswap_1a_256,preset_D,male,1,male1.png,arcface,ffhq/Part1/00011.png,1.0615800619125366,False,False,0.19291764497756958,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,1,male1.png,adaface,ffhq/Part1/00011.png,1.0614641904830933,False,False,0.22961783409118652,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,2,male2.png,arcface,ffhq/Part1/00012.png,0.9574393033981323,False,False,0.28047895431518555,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,2,male2.png,adaface,ffhq/Part1/00012.png,0.912586510181427,False,False,0.32148629426956177,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,3,male3.png,arcface,ffhq/Part1/00015.png,1.010913372039795,False,False,0.24852114915847778,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,3,male3.png,adaface,ffhq/Part1/00015.png,1.013777256011963,False,False,0.3281151056289673,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,4,male4.png,arcface,ffhq/Part1/00029.png,0.9285551905632019,False,False,0.19327425956726074,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,4,male4.png,adaface,ffhq/Part1/00029.png,0.9821476340293884,False,False,0.21727025508880615,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,5,male5.png,arcface,ffhq/Part1/00036.png,1.0234642028808594,False,False,0.18148303031921387,ffhq/Part1/00082.png
hyperswap_1a_256,preset_D,male,5,male5.png,adaface,ffhq/Part1/00036.png,1.0428838729858398,False,False,0.23099243640899658,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,female,1,female1.png,arcface,ffhq/Part1/00018.png,1.056744933128357,False,False,0.2759585380554199,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,1,female1.png,adaface,ffhq/Part1/00018.png,0.985602617263794,False,False,0.23000669479370117,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,2,female2.png,arcface,ffhq/Part1/00041.png,0.8832422494888306,False,False,0.19033509492874146,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,2,female2.png,adaface,ffhq/Part1/00041.png,0.8661843538284302,False,False,0.2031225562095642,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,3,female3.png,arcface,ffhq/Part1/00059.png,0.9865428805351257,False,False,0.21008116006851196,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,3,female3.png,adaface,ffhq/Part1/00059.png,0.93682861328125,False,False,0.2243824005126953,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,4,female4.png,arcface,ffhq/Part1/00077.png,0.9711633324623108,False,False,0.23254835605621338,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,4,female4.png,adaface,ffhq/Part1/00077.png,0.9657725691795349,False,False,0.21522283554077148,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,5,female5.png,arcface,ffhq/Part1/00081.png,1.0238537788391113,False,False,0.2288222312927246,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,female,5,female5.png,adaface,ffhq/Part1/00081.png,0.9745177626609802,False,False,0.25478529930114746,ffhq/Part1/00128.png
hyperswap_1a_256,preset_E,male,1,male1.png,arcface,ffhq/Part1/00011.png,1.0321123600006104,False,False,0.1990761160850525,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,1,male1.png,adaface,ffhq/Part1/00011.png,1.0437400341033936,False,False,0.23152375221252441,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,2,male2.png,arcface,ffhq/Part1/00012.png,0.9009645581245422,False,False,0.2969541549682617,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,2,male2.png,adaface,ffhq/Part1/00012.png,0.8746289610862732,False,False,0.3325307369232178,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,3,male3.png,arcface,ffhq/Part1/00015.png,0.9866194725036621,False,False,0.2371906042098999,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,3,male3.png,adaface,ffhq/Part1/00015.png,0.9836592078208923,False,False,0.318490207195282,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,4,male4.png,arcface,ffhq/Part1/00029.png,0.8962773084640503,False,False,0.2056378722190857,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,4,male4.png,adaface,ffhq/Part1/00029.png,0.9378610253334045,False,False,0.22806203365325928,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,5,male5.png,arcface,ffhq/Part1/00036.png,0.9945067167282104,False,False,0.18502628803253174,ffhq/Part1/00082.png
hyperswap_1a_256,preset_E,male,5,male5.png,adaface,ffhq/Part1/00036.png,1.0256205797195435,False,False,0.25025051832199097,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,female,1,female1.png,arcface,ffhq/Part1/00018.png,1.031909465789795,False,False,0.23534727096557617,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,1,female1.png,adaface,ffhq/Part1/00018.png,1.0010817050933838,False,False,0.2064688801765442,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,2,female2.png,arcface,ffhq/Part1/00041.png,0.8964197039604187,False,False,0.1963115930557251,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,2,female2.png,adaface,ffhq/Part1/00041.png,0.8676013350486755,False,False,0.2327975630760193,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,3,female3.png,arcface,ffhq/Part1/00059.png,0.967048168182373,False,False,0.2064076066017151,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,3,female3.png,adaface,ffhq/Part1/00059.png,0.9395226240158081,False,False,0.21368342638015747,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,4,female4.png,arcface,ffhq/Part1/00077.png,0.9599557518959045,False,False,0.23608237504959106,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,4,female4.png,adaface,ffhq/Part1/00077.png,0.9719070196151733,False,False,0.2336421012878418,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,5,female5.png,arcface,ffhq/Part1/00081.png,1.0406407117843628,False,False,0.2009716033935547,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,female,5,female5.png,adaface,ffhq/Part1/00081.png,0.9976848363876343,False,False,0.22075319290161133,ffhq/Part1/00128.png
hyperswap_1c_256,preset_A,male,1,male1.png,arcface,ffhq/Part1/00011.png,1.0350277423858643,False,False,0.18270176649093628,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,1,male1.png,adaface,ffhq/Part1/00011.png,1.0322962999343872,False,False,0.21340560913085938,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,2,male2.png,arcface,ffhq/Part1/00012.png,0.9409060478210449,False,False,0.25981318950653076,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,2,male2.png,adaface,ffhq/Part1/00012.png,0.9097854495048523,False,False,0.3130815029144287,ffhq/Part1/00082.png
